component,beam_system_id,beam_category,beam_type,span_behavior,manufacturer,material_family,construction_method,section_type,beam_role,unit,beam_length,beam_width,beam_camber,beam_depth,flange_width,web_thickness,fireproofing_depth,load_capacity,moment_capacity,shear_capacity,deflection_rule,max_span,fire_rating,material_concrete_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,material_fireproofing_id,is_composite,requires_rebar,requires_pt,requires_encasement,requires_fireproofing,supports_floor_types,supports_column_types,can_be_primary,can_be_secondary,can_be_edge,directly_supports_floor,concrete_volume,steel_volume,rebar_volume,pt_volume,timber_volume,source,notes,shape_key,A_in2,d_in,bf_in,tw_in,Ix_in4,Zx_in3,Sx_in3,rx_in,Iy_in4,Zy_in3,Sy_in3,ry_in,source_standard,source_format,native_unit_system,A_mm2,d_mm,bf_mm,tw_mm,Ix_mm4,Zx_mm3,Sx_mm3,rx_mm,Iy_mm4,Zy_mm3,Sy_mm3,ry_mm,Av_mm2,shape_family,section_designation,mass_kg_m,tf_mm,r_mm,d_between_fillets_mm,A_cm2
beam,uk_ub_1016x305x249,steel_section,UB 1016x305x249,,,steel,hot_rolled,UB,rolled_i_section,m,,0.3,,0.9801,0.3,0.0165,,891.4444444444445,4011.5,3314.530800662846,L/360,21.23636546866029,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0317,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB1016X305X249,,,,,,,,,,,,,EC,UK_Blue_Book,metric,31700.0,980.1,300.0,16.5,4810000000.0,11300000.0,9820000.0,390.0,118000000.0,1240000.0,784000.0,60.9,16171.65,Universal Beams,1016 x 305 x 249,248.7,26.0,30.0,868.1,317.0
beam,uk_ub_1016x305x222,steel_section,UB 1016x305x222,,,steel,hot_rolled,UB,rolled_i_section,m,,0.3,,0.9703,0.3,0.016,,773.9000000000001,3482.55,3181.9528479858614,L/360,20.102584037258136,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0283,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB1016X305X222,,,,,,,,,,,,,EC,UK_Blue_Book,metric,28300.0,970.3,300.0,16.0,4080000000.0,9810000.0,8410000.0,380.0,95500000.0,1020000.0,636000.0,58.099999999999994,15524.8,Universal Beams,1016 x 305 x 222,222.0,21.1,30.0,868.1,283.0
beam,uk_ub_914x419x388,steel_section,UB 914x419x388,,,steel,hot_rolled,UB,rolled_i_section,m,,0.4205,,0.921,0.4205,0.0214,,1346.5419084753112,6283.5,4039.6257254259335,L/360,24.292711775005287,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0494,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB914X419X388,,,,,,,,,,,,,EC,UK_Blue_Book,metric,49400.0,921.0,420.5,21.4,7200000000.0,17700000.0,15600000.0,382.0,454000000.0,3340000.0,2160000.0,95.9,19709.399999999998,Universal Beams,914 x 419 x 388,388.0,36.6,24.1,799.6,494.0
beam,uk_ub_914x419x343,steel_section,UB 914x419x343,,,steel,hot_rolled,UB,rolled_i_section,m,,0.4185,,0.9118,0.4185,0.0194,,1208.5031556347276,5502.5,3625.509466904183,L/360,23.18586358603462,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0437,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB914X419X343,,,,,,,,,,,,,EC,UK_Blue_Book,metric,43700.0,911.8,418.5,19.4,6260000000.0,15500000.0,13700000.0,378.0,392000000.0,2890000.0,1870000.0,94.60000000000001,17688.92,Universal Beams,914 x 419 x 343,343.3,32.0,24.1,799.6,437.0
beam,uk_ub_914x305x576,steel_section,UB 914x305x576,,,steel,hot_rolled,UB,rolled_i_section,m,,0.322,,0.993,0.322,0.0361,,2074.777777777778,9336.5,7347.239148176052,L/360,27.99576655572621,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0733,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB914X305X576,,,,,,,,,,,,,EC,UK_Blue_Book,metric,73300.0,993.0,322.0,36.1,11020000000.0,26300000.0,22200000.0,388.0,365000000.0,3660000.0,2270000.0,70.6,35847.3,Universal Beams,914 x 305 x 576,576.0,65.0,19.0,824.8,733.0
beam,uk_ub_914x305x521,steel_section,UB 914x305x521,,,steel,hot_rolled,UB,rolled_i_section,m,,0.319,,0.981,0.319,0.033,,1861.7777777777778,8378.0,6635.148893888893,L/360,26.94029381474174,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0664,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB914X305X521,,,,,,,,,,,,,EC,UK_Blue_Book,metric,66400.0,981.0,319.0,33.0,9820000000.0,23600000.0,20000000.0,385.0,321000000.0,3240000.0,2020000.0,69.6,32373.0,Universal Beams,914 x 305 x 521,521.0,58.9,19.0,824.8,664.0
beam,uk_ub_914x305x474,steel_section,UB 914x305x474,,,steel,hot_rolled,UB,rolled_i_section,m,,0.316,,0.971,0.316,0.03,,1688.2222222222222,7597.0,5970.465736230299,L/360,26.03213208999742,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0604,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB914X305X474,,,,,,,,,,,,,EC,UK_Blue_Book,metric,60400.0,971.0,316.0,30.0,8860000000.0,21400000.0,18200000.0,383.0,287000000.0,2900000.0,1810000.0,68.89999999999999,29130.0,Universal Beams,914 x 305 x 474,474.0,54.1,19.0,824.8,604.0
beam,uk_ub_914x305x425,steel_section,UB 914x305x425,,,steel,hot_rolled,UB,rolled_i_section,m,,0.313,,0.961,0.313,0.0269,,1506.7777777777778,6780.5,5298.383546196905,L/360,25.034595068131242,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0542,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB914X305X425,,,,,,,,,,,,,EC,UK_Blue_Book,metric,54200.0,961.0,313.0,26.9,7880000000.0,19100000.0,16400000.0,381.0,252000000.0,2560000.0,1610000.0,68.2,25850.899999999998,Universal Beams,914 x 305 x 425,425.0,49.0,19.0,824.8,542.0
beam,uk_ub_914x305x381,steel_section,UB 914x305x381,,,steel,hot_rolled,UB,rolled_i_section,m,,0.31,,0.951,0.31,0.0244,,1341.111111111111,6035.0,4755.958638166232,L/360,24.031235051344602,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0486,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB914X305X381,,,,,,,,,,,,,EC,UK_Blue_Book,metric,48600.0,951.0,310.0,24.4,6970000000.0,17000000.0,14600000.0,379.0,219000000.0,2240000.0,1410000.0,67.2,23204.399999999998,Universal Beams,914 x 305 x 381,381.0,43.9,19.0,824.8,486.0
beam,uk_ub_914x305x345,steel_section,UB 914x305x345,,,steel,hot_rolled,UB,rolled_i_section,m,,0.308,,0.943,0.308,0.0221,,1214.888888888889,5467.0,4271.414249322359,L/360,23.18586358603462,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.044,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB914X305X345,,,,,,,,,,,,,EC,UK_Blue_Book,metric,44000.0,943.0,308.0,22.1,6260000000.0,15400000.0,13300000.0,377.0,195000000.0,2000000.0,1270000.0,66.6,20840.300000000003,Universal Beams,914 x 305 x 345,345.0,39.9,19.0,824.8,440.0
beam,uk_ub_914x305x313,steel_section,UB 914x305x313,,,steel,hot_rolled,UB,rolled_i_section,m,,0.309,,0.932,0.309,0.0211,,1072.888888888889,4828.0,4030.5665223520796,L/360,22.17985408850682,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0398,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB914X305X313,,,,,,,,,,,,,EC,UK_Blue_Book,metric,39800.0,932.0,309.0,21.1,5480000000.0,13600000.0,11800000.0,371.0,170000000.0,1750000.0,1100000.0,65.4,19665.2,Universal Beams,914 x 305 x 313,313.0,34.5,19.0,824.8,398.0
beam,uk_ub_914x305x289,steel_section,UB 914x305x289,,,steel,hot_rolled,UB,rolled_i_section,m,,0.3077,,0.9266,0.3077,0.0195,,994.0,4473.0,3703.34892716184,L/360,21.56959599820679,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0368,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB914X305X289,,,,,,,,,,,,,EC,UK_Blue_Book,metric,36800.0,926.6,307.7,19.5,5040000000.0,12600000.0,10900000.0,370.0,156000000.0,1600000.0,1010000.0,65.1,18068.7,Universal Beams,914 x 305 x 289,289.1,32.0,19.1,824.4,368.0
beam,uk_ub_914x305x271,steel_section,UB 914x305x271,,,steel,hot_rolled,UB,rolled_i_section,m,,0.307,,0.923,0.307,0.0184,,930.8888888888889,4189.0,3480.865557553944,L/360,21.1030793289966,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0346,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB914X305X271,,,,,,,,,,,,,EC,UK_Blue_Book,metric,34600.0,923.0,307.0,18.4,4720000000.0,11800000.0,10200000.0,369.0,145000000.0,1490000.0,946000.0,64.80000000000001,16983.199999999997,Universal Beams,914 x 305 x 271,271.0,30.0,19.0,824.8,346.0
beam,uk_ub_914x305x253,steel_section,UB 914x305x253,,,steel,hot_rolled,UB,rolled_i_section,m,,0.3055,,0.9184,0.3055,0.0173,,859.8888888888889,3869.5,3256.459669284675,L/360,20.552310934456788,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0323,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB914X305X253,,,,,,,,,,,,,EC,UK_Blue_Book,metric,32300.0,918.4,305.5,17.3,4360000000.0,10900000.0,9500000.0,368.0,133000000.0,1370000.0,871000.0,64.2,15888.32,Universal Beams,914 x 305 x 253,253.4,27.9,19.1,824.4,323.0
beam,uk_ub_914x305x238,steel_section,UB 914x305x238,,,steel,hot_rolled,UB,rolled_i_section,m,,0.305,,0.915,0.305,0.0165,,804.6666666666666,3621.0,3094.373719627083,L/360,20.06968285891863,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0304,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB914X305X238,,,,,,,,,,,,,EC,UK_Blue_Book,metric,30400.0,915.0,305.0,16.5,4060000000.0,10200000.0,8880000.0,366.0,123000000.0,1270000.0,806000.0,63.6,15097.5,Universal Beams,914 x 305 x 238,238.0,25.9,19.0,824.8,304.0
beam,uk_ub_914x305x224,steel_section,UB 914x305x224,,,steel,hot_rolled,UB,rolled_i_section,m,,0.3041,,0.9104,0.3041,0.0159,,751.8111111111111,3383.15,2966.860312378943,L/360,19.56265429456744,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0286,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB914X305X224,,,,,,,,,,,,,EC,UK_Blue_Book,metric,28600.0,910.4,304.1,15.9,3760000000.0,9530000.0,8270000.0,363.0,112000000.0,1160000.0,739000.0,62.699999999999996,14475.36,Universal Beams,914 x 305 x 224,224.2,23.9,19.1,824.4,286.0
beam,uk_ub_914x305x201,steel_section,UB 914x305x201,,,steel,hot_rolled,UB,rolled_i_section,m,,0.3033,,0.903,0.3033,0.0151,,658.7222222222222,2964.25,2794.682164545863,L/360,18.63486649151579,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0256,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB914X305X201,,,,,,,,,,,,,EC,UK_Blue_Book,metric,25600.0,903.0,303.3,15.1,3250000000.0,8350000.0,7200000.0,357.0,94200000.0,982000.0,621000.0,60.7,13635.3,Universal Beams,914 x 305 x 201,200.9,20.2,19.1,824.4,256.0
beam,uk_ub_838x292x226,steel_section,UB 838x292x226,,,steel,hot_rolled,UB,rolled_i_section,m,,0.2938,,0.8509,0.2938,0.0161,,705.1851851851852,3251.8,2807.838504937509,L/360,18.91725585266855,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0289,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB838X292X226,,,,,,,,,,,,,EC,UK_Blue_Book,metric,28900.0,850.9,293.8,16.1,3400000000.0,9160000.0,7980000.0,343.0,114000000.0,1210000.0,773000.0,62.699999999999996,13699.490000000002,Universal Beams,838 x 292 x 226,226.5,26.8,17.8,761.7,289.0
beam,uk_ub_838x292x194,steel_section,UB 838x292x194,,,steel,hot_rolled,UB,rolled_i_section,m,,0.2924,,0.8407,0.2924,0.0147,,578.6666666666667,2712.2,2532.947030669329,L/360,17.710598310824828,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0247,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB838X292X194,,,,,,,,,,,,,EC,UK_Blue_Book,metric,24700.0,840.7,292.4,14.7,2790000000.0,7640000.0,6640000.0,336.0,90700000.0,974000.0,620000.0,60.599999999999994,12358.29,Universal Beams,838 x 292 x 194,193.8,21.7,17.8,761.7,247.0
beam,uk_ub_838x292x176,steel_section,UB 838x292x176,,,steel,hot_rolled,UB,rolled_i_section,m,,0.2917,,0.8349,0.2917,0.014,,510.22222222222223,2417.55,2395.6878065397004,L/360,16.982835424030355,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0224,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB838X292X176,,,,,,,,,,,,,EC,UK_Blue_Book,metric,22400.0,834.9,291.7,14.0,2460000000.0,6810000.0,5890000.0,331.0,78000000.0,842000.0,535000.0,59.0,11688.6,Universal Beams,838 x 292 x 176,175.9,18.8,17.8,761.7,224.0
beam,uk_ub_762x267x197,steel_section,UB 762x267x197,,,steel,hot_rolled,UB,rolled_i_section,m,,0.268,,0.7698,0.268,0.0156,,497.77777777777777,2545.35,2461.332185736399,L/360,16.843625593750335,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0251,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB762X267X197,,,,,,,,,,,,,EC,UK_Blue_Book,metric,25100.0,769.8,268.0,15.6,2400000000.0,7170000.0,6230000.0,309.0,81700000.0,958000.0,610000.0,57.1,12008.88,Universal Beams,762 x 267 x 197,196.8,25.4,16.5,686.0,251.0
beam,uk_ub_762x267x173,steel_section,UB 762x267x173,,,steel,hot_rolled,UB,rolled_i_section,m,,0.2667,,0.7622,0.2667,0.0143,,425.18518518518516,2201.0,2233.9461885826536,L/360,15.981460006569584,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.022,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB762X267X173,,,,,,,,,,,,,EC,UK_Blue_Book,metric,22000.0,762.2,266.7,14.3,2050000000.0,6200000.0,5390000.0,305.0,68500000.0,807000.0,514000.0,55.8,10899.460000000001,Universal Beams,762 x 267 x 173,173.0,21.6,16.5,686.0,220.0
beam,uk_ub_762x267x147,steel_section,UB 762x267x147,,,steel,hot_rolled,UB,rolled_i_section,m,,0.2652,,0.754,0.2652,0.0128,,350.51851851851853,1831.8,1978.1036358910358,L/360,14.985137542061128,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0187,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB762X267X147,,,,,,,,,,,,,EC,UK_Blue_Book,metric,18700.0,754.0,265.2,12.8,1690000000.0,5160000.0,4470000.0,300.0,54600000.0,647000.0,411000.0,54.0,9651.2,Universal Beams,762 x 267 x 147,146.9,17.5,16.5,686.0,187.0
beam,uk_ub_762x267x134,steel_section,UB 762x267x134,,,steel,hot_rolled,UB,rolled_i_section,m,,0.2644,,0.75,0.2644,0.012,,313.1851851851852,1647.2,1844.6341100608543,L/360,14.433028894237038,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,True,0.0,0.0171,0.0,0.0,0.0,UB-secpropsdimsprops-EC3UKNA-UK-4-3-2026.xlsx,"Intrinsic section properties only from SCI Blue Book UB dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.  Reference steel beam capacity basis (EC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=EC 355.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",UB762X267X134,,,,,,,,,,,,,EC,UK_Blue_Book,metric,17100.0,750.0,264.4,12.0,1510000000.0,4640000.0,4020000.0,297.0,47900000.0,570000.0,362000.0,53.0,9000.0,Universal Beams,762 x 267 x 134,133.9,15.5,16.5,686.0,171.0
