component,column_system_id,column_category,column_type,manufacturer,material_family,construction_method,section_type,column_role,unit,column_height,column_width,column_depth,axial_capacity,moment_capacity,maximum_story_count,slenderness_limit,fire_rating,material_concrete_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,material_fireproofing_id,is_composite,requires_rebar,requires_pt,requires_encasement,requires_fireproofing,supports_floor_types,supports_beam_types,supports_low_rise,supports_mid_rise,supports_high_rise,concrete_volume,steel_volume,rebar_volume,pt_volume,timber_volume,source,notes,notes.1,shape_key,A_in2,d_in,bf_in,tw_in,Ix_in4,Zx_in3,Sx_in3,rx_in,Iy_in4,Zy_in3,Sy_in3,ry_in,source_standard,source_format,native_unit_system,A_mm2,d_mm,bf_mm,tw_mm,Ix_mm4,Zx_mm3,Sx_mm3,rx_mm,Iy_mm4,Zy_mm3,Sy_mm3,ry_mm,Av_mm2,shape_family,section_designation,mass_kg_m,tf_mm,r_mm,d_between_fillets_mm,A_cm2
column,uk_hfrhs_60x40x3p6,steel_section,HFRHS 60x40x3.6,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.04,0.06,20.17629128279839,3.3725,0.013450860855198926,224.35897435897434,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.000654,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS60X40X3P6,,,,,,,,,,,,,EC,UK_Blue_Book,metric,654.0,,,3.6,304000.0,12700.0,10100.0,21.6,159000.0,9500.0,7930.0,15.600000000000001,392.4,Hot Finished Rectangular Hollow Sections,60 x 40 x 3.6,5.14,,,,6.54
column,uk_hfrhs_60x40x4,steel_section,HFRHS 60x40x4,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.04,0.06,21.572135333809598,3.6565,0.014381423555873065,227.27272727272728,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.000719,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS60X40X4,,,,,,,,,,,,,EC,UK_Blue_Book,metric,719.0,,,4.0,328000.0,13800.0,10900.0,21.400000000000002,170000.0,10300.0,8520.0,15.4,431.4,Hot Finished Rectangular Hollow Sections,60 x 40 x 4,5.64,,,,7.19
column,uk_hfrhs_60x40x5,steel_section,HFRHS 60x40x5,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.04,0.06,24.74450817701689,4.331,0.016496338784677926,233.33333333333334,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.000873,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS60X40X5,,,,,,,,,,,,,EC,UK_Blue_Book,metric,873.0,,,5.0,381000.0,16400.0,12700.0,20.9,195000.0,12200.0,9770.0,15.0,523.8,Hot Finished Rectangular Hollow Sections,60 x 40 x 5,6.85,,,,8.73
column,uk_hfrhs_60x40x6p3,steel_section,HFRHS 60x40x6.3,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.04,0.06,27.789986106495896,5.041,0.0185266574043306,243.05555555555557,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00106,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS60X40X6P3,,,,,,,,,,,,,EC,UK_Blue_Book,metric,1060.0,,,6.3,434000.0,19200.0,14500.0,20.2,219000.0,14200.0,11000.0,14.399999999999999,636.0,Hot Finished Rectangular Hollow Sections,60 x 40 x 6.3,8.31,,,,10.6
column,uk_hfrhs_60x40x8,steel_section,HFRHS 60x40x8,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.04,0.06,30.074094553605143,5.715500000000001,0.020049396369070095,257.35294117647055,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00128,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS60X40X8,,,,,,,,,,,,,EC,UK_Blue_Book,metric,1280.0,,,8.0,479000.0,22100.0,16000.0,19.4,237000.0,16100.000000000002,11900.0,13.600000000000001,768.0,Hot Finished Rectangular Hollow Sections,60 x 40 x 8,10.0,,,,12.8
column,uk_hfrhs_80x40x3p2,steel_section,HFRHS 80x40x3.2,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.04,0.08,23.983138694647135,3.905,0.015988759129764756,214.72392638036814,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.000716,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS80X40X3P2,,,,,,,,,,,,,EC,UK_Blue_Book,metric,716.0,,,3.2,572000.0,18000.0,14300.0,28.3,189000.0,11000.0,9460.0,16.299999999999997,429.59999999999997,Hot Finished Rectangular Hollow Sections,80 x 40 x 3.2,5.62,,,,7.16
column,uk_hfrhs_80x40x3p6,steel_section,HFRHS 80x40x3.6,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.04,0.08,26.140352228028103,4.2955,0.01742690148535207,217.39130434782606,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.000798,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS80X40X3P6,,,,,,,,,,,,,EC,UK_Blue_Book,metric,798.0,,,3.6,628000.0,20000.0,15700.0,28.1,206000.0,12100.0,10300.0,16.1,478.79999999999995,Hot Finished Rectangular Hollow Sections,80 x 40 x 3.6,6.27,,,,7.98
column,uk_hfrhs_80x40x4,steel_section,HFRHS 80x40x4,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.04,0.08,28.170670847680768,4.686,0.01878044723178718,220.125786163522,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.000879,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS80X40X4,,,,,,,,,,,,,EC,UK_Blue_Book,metric,878.9999999999999,,,4.0,682000.0,21800.0,17100.0,27.9,222000.0,13200.0,11100.0,15.9,527.3999999999999,Hot Finished Rectangular Hollow Sections,80 x 40 x 4,6.9,,,,8.79
column,uk_hfrhs_80x40x5,steel_section,HFRHS 80x40x5,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.04,0.08,32.611992828170976,5.5735,0.021741328552113984,225.80645161290323,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00107,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS80X40X5,,,,,,,,,,,,,EC,UK_Blue_Book,metric,1070.0,,,5.0,803000.0,26100.0,20100.0,27.400000000000002,257000.0,15700.0,12900.0,15.5,642.0,Hot Finished Rectangular Hollow Sections,80 x 40 x 5,8.42,,,,10.7
column,uk_hfrhs_80x40x6p3,steel_section,HFRHS 80x40x6.3,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.04,0.08,37.0533148086612,6.532,0.0247022098724408,234.8993288590604,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00131,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS80X40X6P3,,,,,,,,,,,,,EC,UK_Blue_Book,metric,1310.0,,,6.3,933000.0,31100.0,23300.0,26.7,292000.0,18400.0,14600.0,14.9,786.0,Hot Finished Rectangular Hollow Sections,80 x 40 x 6.3,10.3,,,,13.1
column,uk_hfrhs_80x40x8,steel_section,HFRHS 80x40x8,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.04,0.08,40.73326730678165,7.526,0.02715551153785443,246.47887323943664,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.0016,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS80X40X8,,,,,,,,,,,,,EC,UK_Blue_Book,metric,1600.0,,,8.0,1060000.0,36500.0,26500.0,25.8,321000.0,21200.0,16100.000000000002,14.2,960.0,Hot Finished Rectangular Hollow Sections,80 x 40 x 8,12.5,,,,16.0
column,uk_hfrhs_90x50x3p2,steel_section,HFRHS 90x50x3.2,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.05,0.09,44.79390454608698,5.751,0.029862603030724653,171.56862745098042,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.000844,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS90X50X3P2,,,,,,,,,,,,,EC,UK_Blue_Book,metric,844.0,,,3.2,891000.0,24600.0,19800.0,32.5,353000.0,16200.0,14100.0,20.4,506.4,Hot Finished Rectangular Hollow Sections,90 x 50 x 3.2,6.63,,,,8.44
column,uk_hfrhs_90x50x3p6,steel_section,HFRHS 90x50x3.6,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.05,0.09,49.1083316128489,6.39,0.032738887741899265,172.4137931034483,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.000942,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS90X50X3P6,,,,,,,,,,,,,EC,UK_Blue_Book,metric,942.0,,,3.6,983000.0,27200.0,21800.0,32.3,387000.0,18000.0,15500.0,20.299999999999997,565.1999999999999,Hot Finished Rectangular Hollow Sections,90 x 50 x 3.6,7.4,,,,9.42
column,uk_hfrhs_90x50x4,steel_section,HFRHS 90x50x4,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.05,0.09,53.16896885215424,6.958,0.03544597923476949,174.12935323383087,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00104,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS90X50X4,,,,,,,,,,,,,EC,UK_Blue_Book,metric,1040.0,,,4.0,1070000.0,29800.0,23800.0,32.1,419000.0,19600.0,16800.0,20.099999999999998,624.0,Hot Finished Rectangular Hollow Sections,90 x 50 x 4,8.15,,,,10.4
column,uk_hfrhs_90x50x5,steel_section,HFRHS 90x50x5,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.05,0.09,62.43229755431953,8.3425,0.04162153170287969,177.66497461928935,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00127,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS90X50X5,,,,,,,,,,,,,EC,UK_Blue_Book,metric,1270.0,,,5.0,1270000.0,36000.0,28300.0,31.6,492000.0,23500.0,19700.0,19.7,762.0,Hot Finished Rectangular Hollow Sections,90 x 50 x 5,9.99,,,,12.7
column,uk_hfrhs_90x50x6p3,steel_section,HFRHS 90x50x6.3,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.05,0.09,72.3301008251263,9.94,0.048220067216750866,183.24607329842934,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00156,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS90X50X6P3,,,,,,,,,,,,,EC,UK_Blue_Book,metric,1560.0,,,6.3,1500000.0,43200.0,33300.0,31.0,570000.0,28000.0,22800.0,19.099999999999998,936.0,Hot Finished Rectangular Hollow Sections,90 x 50 x 6.3,12.3,,,,15.6
column,uk_hfrhs_90x50x8,steel_section,HFRHS 90x50x8,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.05,0.09,81.97411426847647,11.6795,0.05464940951231765,190.2173913043478,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00192,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS90X50X8,,,,,,,,,,,,,EC,UK_Blue_Book,metric,1920.0,,,8.0,1740000.0,51400.0,38600.0,30.099999999999998,646000.0,32900.0,25800.0,18.400000000000002,1152.0,Hot Finished Rectangular Hollow Sections,90 x 50 x 8,15.0,,,,19.2
column,uk_hfrhs_90x50x10,steel_section,HFRHS 90x50x10,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.05,0.09,89.08022943726078,13.277,0.05938681962484052,200.0,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00229,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS90X50X10,,,,,,,,,,,,,EC,UK_Blue_Book,metric,2290.0,,,10.0,1940000.0,59300.0,43000.0,29.1,702000.0,37400.0,28100.0,17.5,1374.0,Hot Finished Rectangular Hollow Sections,90 x 50 x 10,18.0,,,,22.9
column,uk_hfrhs_100x50x3p2,steel_section,HFRHS 100x50x3.2,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.05,0.1,49.23522652657719,6.2835,0.032823484351051466,169.08212560386474,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.000908,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS100X50X3P2,,,,,,,,,,,,,EC,UK_Blue_Book,metric,908.0,,,3.2,1160000.0,28900.0,23200.0,35.699999999999996,388000.0,17700.0,15500.0,20.7,544.8,Hot Finished Rectangular Hollow Sections,100 x 50 x 3.2,7.13,,,,9.08
column,uk_hfrhs_100x50x3p6,steel_section,HFRHS 100x50x3.6,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.05,0.1,54.05723324825229,6.958,0.03603815549883486,170.73170731707316,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00101,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS100X50X3P6,,,,,,,,,,,,,EC,UK_Blue_Book,metric,1010.0,,,3.6,1280000.0,32100.0,25600.0,35.5,426000.0,19600.0,17000.0,20.5,606.0,Hot Finished Rectangular Hollow Sections,100 x 50 x 3.6,7.96,,,,10.1
column,uk_hfrhs_100x50x4,steel_section,HFRHS 100x50x4,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.05,0.1,58.62545014247079,7.6325,0.03908363342831386,172.4137931034483,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00112,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS100X50X4,,,,,,,,,,,,,EC,UK_Blue_Book,metric,1120.0,,,4.0,1400000.0,35200.0,27900.0,35.3,462000.0,21500.0,18500.0,20.299999999999997,672.0,Hot Finished Rectangular Hollow Sections,100 x 50 x 4,8.78,,,,11.2
column,uk_hfrhs_100x50x5,steel_section,HFRHS 100x50x5,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.05,0.1,68.90393815446242,9.159,0.04593595876964161,175.87939698492463,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00137,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS100X50X5,,,,,,,,,,,,,EC,UK_Blue_Book,metric,1370.0,,,5.0,1670000.0,42600.0,33300.0,34.8,543000.0,25800.0,21700.0,19.9,822.0,Hot Finished Rectangular Hollow Sections,100 x 50 x 5,10.8,,,,13.7
column,uk_hfrhs_100x50x6p3,steel_section,HFRHS 100x50x6.3,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.05,0.1,79.9437956488238,10.934,0.05329586376588253,181.34715025906735,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00169,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS100X50X6P3,,,,,,,,,,,,,EC,UK_Blue_Book,metric,1689.9999999999998,,,6.3,1970000.0,51300.0,39400.0,34.2,630000.0,30800.0,25200.0,19.3,1013.9999999999998,Hot Finished Rectangular Hollow Sections,100 x 50 x 6.3,13.3,,,,16.9
