component,lateral_system_id,lateral_category,lateral_type,manufacturer,material_family,construction_method,lateral_mechanism,lateral_type,unit,wall_thickness,frame_depth,bay_width_default,core_area_ratio_default,core_perimeter_ratio_default,axial_capacity,moment_capacity,maximum_story_count,slenderness_limit,fire_rating,material_concrete_id,material_rebar_id,material_steel_id,material_timber_id,material_fireproofing_id,supports_low_rise,supports_mid_rise,supports_high_rise,drift_efficiency,fire_rating,concrete_volume,steel_volume,rebar_volume,timber_volume,source,notes
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1200,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,1800,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_12x32,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,12,,32,,,,2400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,2.666666666666666,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_core_wall_14x40,cast_in_place,core_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,14,,40,,,,1800,,,,concrete_6000psi,rebar_60ksi,,,,TRUE,TRUE,TRUE,,,3.8888888888888884,,0.10945939139531914,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
