component,system_id,category,type,span_behavior,manufacturer,unit,length,width,slab_depth,beam_depth,screed_depth,steel_depth,swt,sdl,ll,max_span,material_concrete_id,material_screed_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,ebc_mm,beam_ref,concrete_volume,screed_volume,steel_volume,rebar_volume,pt_volume,timber_volume,source
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,15,,0.458333333,,0,0.00333333,40.2,128,0,15,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d5p5in_g16_L15ft_W128psf,0.458333333,0,0.007142857,0.01375,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,16,,0.458333333,,0,0.00333333,40.2,105,0,16,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d5p5in_g16_L16ft_W105psf,0.458333333,0,0.007142857,0.01375,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,10,,0.520833333,,0,0.00333333,45.2,291,0,10,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g22_L10ft_W291psf,0.520833333,0,0.003469388,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,11,,0.520833333,,0,0.00333333,45.2,233,0,11,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g22_L11ft_W233psf,0.520833333,0,0.003469388,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,12,,0.520833333,,0,0.00333333,45.2,154,0,12,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g22_L12ft_W154psf,0.520833333,0,0.003469388,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,14,,0.520833333,,0,0.00333333,45.2,126,0,14,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g22_L14ft_W126psf,0.520833333,0,0.003469388,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,15,,0.520833333,,0,0.00333333,45.2,104,0,15,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g22_L15ft_W104psf,0.520833333,0,0.003469388,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,16,,0.520833333,,0,0.00333333,45.2,86,0,16,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g22_L16ft_W86psf,0.520833333,0,0.003469388,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,10,,0.520833333,,0,0.00333333,45.6,354,0,10,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g20_L10ft_W354psf,0.520833333,0,0.004285714,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,11,,0.520833333,,0,0.00333333,45.6,284,0,11,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g20_L11ft_W284psf,0.520833333,0,0.004285714,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,12,,0.520833333,,0,0.00333333,45.6,190,0,12,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g20_L12ft_W190psf,0.520833333,0,0.004285714,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,14,,0.520833333,,0,0.00333333,45.6,158,0,14,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g20_L14ft_W158psf,0.520833333,0,0.004285714,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,15,,0.520833333,,0,0.00333333,45.6,132,0,15,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g20_L15ft_W132psf,0.520833333,0,0.004285714,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,16,,0.520833333,,0,0.00333333,45.6,110,0,16,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g20_L16ft_W110psf,0.520833333,0,0.004285714,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,10,,0.520833333,,0,0.00333333,45.9,411,0,10,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g19_L10ft_W411psf,0.520833333,0,0.004897959,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,11,,0.520833333,,0,0.00333333,45.9,332,0,11,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g19_L11ft_W332psf,0.520833333,0,0.004897959,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,12,,0.520833333,,0,0.00333333,45.9,224,0,12,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g19_L12ft_W224psf,0.520833333,0,0.004897959,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,14,,0.520833333,,0,0.00333333,45.9,187,0,14,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g19_L14ft_W187psf,0.520833333,0,0.004897959,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,15,,0.520833333,,0,0.00333333,45.9,157,0,15,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g19_L15ft_W157psf,0.520833333,0,0.004897959,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,16,,0.520833333,,0,0.00333333,45.9,130,0,16,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g19_L16ft_W130psf,0.520833333,0,0.004897959,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,10,,0.520833333,,0,0.00333333,46.2,463,0,10,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g18_L10ft_W463psf,0.520833333,0,0.005510204,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,11,,0.520833333,,0,0.00333333,46.2,375,0,11,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g18_L11ft_W375psf,0.520833333,0,0.005510204,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,12,,0.520833333,,0,0.00333333,46.2,255,0,12,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g18_L12ft_W255psf,0.520833333,0,0.005510204,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,14,,0.520833333,,0,0.00333333,46.2,205,0,14,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g18_L14ft_W205psf,0.520833333,0,0.005510204,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,15,,0.520833333,,0,0.00333333,46.2,166,0,15,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g18_L15ft_W166psf,0.520833333,0,0.005510204,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,16,,0.520833333,,0,0.00333333,46.2,137,0,16,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g18_L16ft_W137psf,0.520833333,0,0.005510204,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,10,,0.520833333,,0,0.00333333,47,574,0,10,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g16_L10ft_W574psf,0.520833333,0,0.007142857,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,11,,0.520833333,,0,0.00333333,47,464,0,11,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g16_L11ft_W464psf,0.520833333,0,0.007142857,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,12,,0.520833333,,0,0.00333333,47,281,0,12,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g16_L12ft_W281psf,0.520833333,0,0.007142857,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,14,,0.520833333,,0,0.00333333,47,225,0,14,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g16_L14ft_W225psf,0.520833333,0,0.007142857,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,15,,0.520833333,,0,0.00333333,47,183,0,15,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g16_L15ft_W183psf,0.520833333,0,0.007142857,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,vulcraft_3VLI_LWC,composite,composite_deck,one-way,Vulcraft (Nucor),imperial,16,,0.520833333,,0,0.00333333,47,151,0,16,us_lw_concrete,screed,,rebar,,,,vulcraft_3VLI_LWC_d6p25in_g16_L16ft_W151psf,0.520833333,0,0.007142857,0.015625,,,"Vulcraft Deck Solutions July 2023, p95"
floor,stressline_bb_105x150_510_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.21,1.41,1.5,3.54,concrete,screed,pt,rebar,,,,"105x150 @ 510 mm centres, 1970 kg/m3 block",0.109215,0.065,,0.00327645,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.21,1.41,2,3.46,concrete,screed,pt,rebar,,,,"105x150 @ 510 mm centres, 1970 kg/m3 block",0.109215,0.065,,0.00327645,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.21,1.41,2.5,3.23,concrete,screed,pt,rebar,,,,"105x150 @ 510 mm centres, 1970 kg/m3 block",0.109215,0.065,,0.00327645,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.21,1.41,3,3.1,concrete,screed,pt,rebar,,,,"105x150 @ 510 mm centres, 1970 kg/m3 block",0.109215,0.065,,0.00327645,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.21,1.41,4,2.89,concrete,screed,pt,rebar,,,,"105x150 @ 510 mm centres, 1970 kg/m3 block",0.109215,0.065,,0.00327645,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.21,1.41,5,2.7,concrete,screed,pt,rebar,,,,"105x150 @ 510 mm centres, 1970 kg/m3 block",0.109215,0.065,,0.00327645,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.68,1.41,1.5,3.74,concrete,screed,pt,rebar,,,,"105x150 @ 510 mm centres, 1350 kg/m3 block",0.108855,0.065,,0.00326565,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.68,1.41,2,3.55,concrete,screed,pt,rebar,,,,"105x150 @ 510 mm centres, 1350 kg/m3 block",0.108855,0.065,,0.00326565,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.68,1.41,2.5,3.38,concrete,screed,pt,rebar,,,,"105x150 @ 510 mm centres, 1350 kg/m3 block",0.108855,0.065,,0.00326565,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.68,1.41,3,3.23,concrete,screed,pt,rebar,,,,"105x150 @ 510 mm centres, 1350 kg/m3 block",0.108855,0.065,,0.00326565,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.68,1.41,4,2.99,concrete,screed,pt,rebar,,,,"105x150 @ 510 mm centres, 1350 kg/m3 block",0.108855,0.065,,0.00326565,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.68,1.41,5,2.79,concrete,screed,pt,rebar,,,,"105x150 @ 510 mm centres, 1350 kg/m3 block",0.108855,0.065,,0.00326565,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.09,1.41,1.5,4.01,concrete,screed,pt,rebar,,,,"105x150 @ 510 mm centres, 650 kg/m3 block",0.109115,0.065,,0.00327345,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.09,1.41,2,3.78,concrete,screed,pt,rebar,,,,"105x150 @ 510 mm centres, 650 kg/m3 block",0.109115,0.065,,0.00327345,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.09,1.41,2.5,3.58,concrete,screed,pt,rebar,,,,"105x150 @ 510 mm centres, 650 kg/m3 block",0.109115,0.065,,0.00327345,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.09,1.41,3,3.41,concrete,screed,pt,rebar,,,,"105x150 @ 510 mm centres, 650 kg/m3 block",0.109115,0.065,,0.00327345,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.25,1.41,1.5,4.31,concrete,screed,pt,rebar,,,,"125x150 @ 530 mm centres, 1970 kg/m3 block",0.110246,0.065,,0.00330738,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.25,1.41,2,4.11,concrete,screed,pt,rebar,,,,"125x150 @ 530 mm centres, 1970 kg/m3 block",0.110246,0.065,,0.00330738,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.25,1.41,2.5,3.94,concrete,screed,pt,rebar,,,,"125x150 @ 530 mm centres, 1970 kg/m3 block",0.110246,0.065,,0.00330738,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.25,1.41,3,3.78,concrete,screed,pt,rebar,,,,"125x150 @ 530 mm centres, 1970 kg/m3 block",0.110246,0.065,,0.00330738,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.25,1.41,4,3.52,concrete,screed,pt,rebar,,,,"125x150 @ 530 mm centres, 1970 kg/m3 block",0.110246,0.065,,0.00330738,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.25,1.41,5,3.29,concrete,screed,pt,rebar,,,,"125x150 @ 530 mm centres, 1970 kg/m3 block",0.110246,0.065,,0.00330738,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.75,1.41,1.5,4.55,concrete,screed,pt,rebar,,,,"125x150 @ 530 mm centres, 1350 kg/m3 block",0.110481,0.065,,0.00331443,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.75,1.41,2,4.32,concrete,screed,pt,rebar,,,,"125x150 @ 530 mm centres, 1350 kg/m3 block",0.110481,0.065,,0.00331443,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.75,1.41,2.5,4.12,concrete,screed,pt,rebar,,,,"125x150 @ 530 mm centres, 1350 kg/m3 block",0.110481,0.065,,0.00331443,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.75,1.41,3,3.94,concrete,screed,pt,rebar,,,,"125x150 @ 530 mm centres, 1350 kg/m3 block",0.110481,0.065,,0.00331443,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.75,1.41,4,3.63,concrete,screed,pt,rebar,,,,"125x150 @ 530 mm centres, 1350 kg/m3 block",0.110481,0.065,,0.00331443,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.75,1.41,5,3.39,concrete,screed,pt,rebar,,,,"125x150 @ 530 mm centres, 1350 kg/m3 block",0.110481,0.065,,0.00331443,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.18,1.41,1.5,4.86,concrete,screed,pt,rebar,,,,"125x150 @ 530 mm centres, 650 kg/m3 block",0.11064,0.065,,0.0033192,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.18,1.41,2,4.58,concrete,screed,pt,rebar,,,,"125x150 @ 530 mm centres, 650 kg/m3 block",0.11064,0.065,,0.0033192,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.18,1.41,2.5,4.35,concrete,screed,pt,rebar,,,,"125x150 @ 530 mm centres, 650 kg/m3 block",0.11064,0.065,,0.0033192,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.18,1.41,3,4.13,concrete,screed,pt,rebar,,,,"125x150 @ 530 mm centres, 650 kg/m3 block",0.11064,0.065,,0.0033192,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.35,1.41,1.5,4.96,concrete,screed,pt,rebar,,,,"165x150 @ 570 mm centres, 1970 kg/m3 block",0.11384,0.065,,0.0034152,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.35,1.41,2,4.73,concrete,screed,pt,rebar,,,,"165x150 @ 570 mm centres, 1970 kg/m3 block",0.11384,0.065,,0.0034152,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.35,1.41,2.5,4.54,concrete,screed,pt,rebar,,,,"165x150 @ 570 mm centres, 1970 kg/m3 block",0.11384,0.065,,0.0034152,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.35,1.41,3,4.36,concrete,screed,pt,rebar,,,,"165x150 @ 570 mm centres, 1970 kg/m3 block",0.11384,0.065,,0.0034152,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.35,1.41,4,4.06,concrete,screed,pt,rebar,,,,"165x150 @ 570 mm centres, 1970 kg/m3 block",0.11384,0.065,,0.0034152,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.35,1.41,5,3.82,concrete,screed,pt,rebar,,,,"165x150 @ 570 mm centres, 1970 kg/m3 block",0.11384,0.065,,0.0034152,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.88,1.41,1.5,5.2,concrete,screed,pt,rebar,,,,"165x150 @ 570 mm centres, 1350 kg/m3 block",0.113761,0.065,,0.00341283,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.88,1.41,2,4.94,concrete,screed,pt,rebar,,,,"165x150 @ 570 mm centres, 1350 kg/m3 block",0.113761,0.065,,0.00341283,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.88,1.41,2.5,4.72,concrete,screed,pt,rebar,,,,"165x150 @ 570 mm centres, 1350 kg/m3 block",0.113761,0.065,,0.00341283,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.88,1.41,3,4.52,concrete,screed,pt,rebar,,,,"165x150 @ 570 mm centres, 1350 kg/m3 block",0.113761,0.065,,0.00341283,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.88,1.41,4,4.2,concrete,screed,pt,rebar,,,,"165x150 @ 570 mm centres, 1350 kg/m3 block",0.113761,0.065,,0.00341283,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.88,1.41,5,3.93,concrete,screed,pt,rebar,,,,"165x150 @ 570 mm centres, 1350 kg/m3 block",0.113761,0.065,,0.00341283,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.35,1.41,1.5,5.52,concrete,screed,pt,rebar,,,,"165x150 @ 570 mm centres, 650 kg/m3 block",0.113787,0.065,,0.00341361,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.35,1.41,2,5.22,concrete,screed,pt,rebar,,,,"165x150 @ 570 mm centres, 650 kg/m3 block",0.113787,0.065,,0.00341361,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.35,1.41,2.5,4.96,concrete,screed,pt,rebar,,,,"165x150 @ 570 mm centres, 650 kg/m3 block",0.113787,0.065,,0.00341361,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.35,1.41,3,4.73,concrete,screed,pt,rebar,,,,"165x150 @ 570 mm centres, 650 kg/m3 block",0.113787,0.065,,0.00341361,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.65,1.41,1.5,6.44,concrete,screed,pt,rebar,,,,"125x225 @ 530 mm centres, 1970 kg/m3 block",0.127834,0.065,,0.00383502,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.65,1.41,2,6.15,concrete,screed,pt,rebar,,,,"125x225 @ 530 mm centres, 1970 kg/m3 block",0.127834,0.065,,0.00383502,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.65,1.41,2.5,5.88,concrete,screed,pt,rebar,,,,"125x225 @ 530 mm centres, 1970 kg/m3 block",0.127834,0.065,,0.00383502,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
