component,column_system_id,column_category,column_type,manufacturer,material_family,construction_method,section_type,column_role,unit,column_height,column_width,column_depth,axial_capacity,moment_capacity,maximum_story_count,slenderness_limit,fire_rating,material_concrete_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,material_fireproofing_id,is_composite,requires_rebar,requires_pt,requires_encasement,requires_fireproofing,supports_floor_types,supports_beam_types,supports_low_rise,supports_mid_rise,supports_high_rise,concrete_volume,steel_volume,fireproofing_volume,rebar_volume,pt_volume,timber_volume,source,notes
column,buckland_gl32h_180x495_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.18,0.495,2851.2,235.22,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.2673,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_180x520_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.18,0.52,2995.2,259.58,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.2808,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_180x540_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.18,0.54,3110.4,279.94,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.2916,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_180x585_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.18,0.585,3369.6,328.54,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.3159,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_180x630_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.18,0.63,3628.8,381.02,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.3402,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_200x200_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.2,0.2,1280.0,42.67,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.12,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_200x240_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.2,0.24,1536.0,61.44,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.144,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_200x280_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.2,0.28,1792.0,83.63,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.168,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_200x320_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.2,0.32,2048.0,109.23,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.192,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_200x360_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.2,0.36,2304.0,138.24,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.216,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_200x400_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.2,0.4,2560.0,170.67,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.24,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_200x440_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.2,0.44,2816.0,206.51,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.264,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_200x480_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.2,0.48,3072.0,245.76,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.288,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_200x520_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.2,0.52,3328.0,288.43,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.312,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_220x240_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.22,0.24,1689.6,67.58,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1584,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_220x280_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.22,0.28,1971.2,91.99,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1848,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_220x320_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.22,0.32,2252.8,120.15,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.2112,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_220x360_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.22,0.36,2534.4,152.06,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.2376,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_220x400_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.22,0.4,2816.0,187.73,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.264,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_220x440_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.22,0.44,3097.6,227.16,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.2904,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_220x480_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.22,0.48,3379.2,270.34,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.3168,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_220x520_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.22,0.52,3660.8,317.27,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.3432,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_235x270_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.235,0.27,2030.4,91.37,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.19035,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_235x315_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.235,0.315,2368.8,124.36,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.22207,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_235x360_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.235,0.36,2707.2,162.43,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.2538,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_235x405_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.235,0.405,3045.6,205.58,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.28552,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_235x450_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.235,0.45,3384.0,253.8,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.31725,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_235x495_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.235,0.495,3722.4,307.1,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.34897,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_235x540_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.235,0.54,4060.8,365.47,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.3807,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_235x585_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.235,0.585,4399.2,428.92,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.41242,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_235x630_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.235,0.63,4737.6,497.45,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.44415,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_240x240_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.24,0.24,1843.2,73.73,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1728,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_240x280_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.24,0.28,2150.4,100.35,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.2016,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_240x320_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.24,0.32,2457.6,131.07,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.2304,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_240x360_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.24,0.36,2764.8,165.89,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.2592,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_240x400_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.24,0.4,3072.0,204.8,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.288,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_240x440_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.24,0.44,3379.2,247.81,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.3168,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_240x480_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.24,0.48,3686.4,294.91,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.3456,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl32h_240x520_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.24,0.52,3993.6,346.11,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.3744,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL32H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,stora_enso_lvl_s_39x200_column,engineered_timber,lvl,Stora Enso,timber,laminated_veneer_lumber,rectangular,post_column,metric,3.0,0.039,0.2,273.0,11.44,low-mid,Project buckling check required,,,,,,stora_enso_lvl,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.0234,"Stora Enso LVL technical brochure and DoP/ETA: S/X/T grades, dimensions, and characteristic strength/stiffness values",LVL S post/beam section used as preliminary column variant; gross characteristic compression estimate only; project buckling/eccentricity checks required.
column,stora_enso_lvl_s_39x220_column,engineered_timber,lvl,Stora Enso,timber,laminated_veneer_lumber,rectangular,post_column,metric,3.0,0.039,0.22,300.3,13.84,low-mid,Project buckling check required,,,,,,stora_enso_lvl,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.02574,"Stora Enso LVL technical brochure and DoP/ETA: S/X/T grades, dimensions, and characteristic strength/stiffness values",LVL S post/beam section used as preliminary column variant; gross characteristic compression estimate only; project buckling/eccentricity checks required.
column,stora_enso_lvl_s_39x240_column,engineered_timber,lvl,Stora Enso,timber,laminated_veneer_lumber,rectangular,post_column,metric,3.0,0.039,0.24,327.6,16.47,low-mid,Project buckling check required,,,,,,stora_enso_lvl,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.02808,"Stora Enso LVL technical brochure and DoP/ETA: S/X/T grades, dimensions, and characteristic strength/stiffness values",LVL S post/beam section used as preliminary column variant; gross characteristic compression estimate only; project buckling/eccentricity checks required.
column,stora_enso_lvl_s_39x250_column,engineered_timber,lvl,Stora Enso,timber,laminated_veneer_lumber,rectangular,post_column,metric,3.0,0.039,0.25,341.2,17.88,low-mid,Project buckling check required,,,,,,stora_enso_lvl,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.02925,"Stora Enso LVL technical brochure and DoP/ETA: S/X/T grades, dimensions, and characteristic strength/stiffness values",LVL S post/beam section used as preliminary column variant; gross characteristic compression estimate only; project buckling/eccentricity checks required.
column,stora_enso_lvl_s_39x260_column,engineered_timber,lvl,Stora Enso,timber,laminated_veneer_lumber,rectangular,post_column,metric,3.0,0.039,0.26,354.9,19.33,low-mid,Project buckling check required,,,,,,stora_enso_lvl,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.03042,"Stora Enso LVL technical brochure and DoP/ETA: S/X/T grades, dimensions, and characteristic strength/stiffness values",LVL S post/beam section used as preliminary column variant; gross characteristic compression estimate only; project buckling/eccentricity checks required.
column,stora_enso_lvl_s_39x300_column,engineered_timber,lvl,Stora Enso,timber,laminated_veneer_lumber,rectangular,post_column,metric,3.0,0.039,0.3,409.5,25.74,low-mid,Project buckling check required,,,,,,stora_enso_lvl,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.0351,"Stora Enso LVL technical brochure and DoP/ETA: S/X/T grades, dimensions, and characteristic strength/stiffness values",LVL S post/beam section used as preliminary column variant; gross characteristic compression estimate only; project buckling/eccentricity checks required.
column,stora_enso_lvl_s_39x350_column,engineered_timber,lvl,Stora Enso,timber,laminated_veneer_lumber,rectangular,post_column,metric,3.0,0.039,0.35,477.8,35.03,low-mid,Project buckling check required,,,,,,stora_enso_lvl,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.04095,"Stora Enso LVL technical brochure and DoP/ETA: S/X/T grades, dimensions, and characteristic strength/stiffness values",LVL S post/beam section used as preliminary column variant; gross characteristic compression estimate only; project buckling/eccentricity checks required.
column,stora_enso_lvl_s_39x360_column,engineered_timber,lvl,Stora Enso,timber,laminated_veneer_lumber,rectangular,post_column,metric,3.0,0.039,0.36,491.4,37.07,low-mid,Project buckling check required,,,,,,stora_enso_lvl,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.04212,"Stora Enso LVL technical brochure and DoP/ETA: S/X/T grades, dimensions, and characteristic strength/stiffness values",LVL S post/beam section used as preliminary column variant; gross characteristic compression estimate only; project buckling/eccentricity checks required.
column,stora_enso_lvl_s_39x400_column,engineered_timber,lvl,Stora Enso,timber,laminated_veneer_lumber,rectangular,post_column,metric,3.0,0.039,0.4,546.0,45.76,low-mid,Project buckling check required,,,,,,stora_enso_lvl,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.0468,"Stora Enso LVL technical brochure and DoP/ETA: S/X/T grades, dimensions, and characteristic strength/stiffness values",LVL S post/beam section used as preliminary column variant; gross characteristic compression estimate only; project buckling/eccentricity checks required.
column,stora_enso_lvl_s_39x450_column,engineered_timber,lvl,Stora Enso,timber,laminated_veneer_lumber,rectangular,post_column,metric,3.0,0.039,0.45,614.2,57.91,low-mid,Project buckling check required,,,,,,stora_enso_lvl,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.05265,"Stora Enso LVL technical brochure and DoP/ETA: S/X/T grades, dimensions, and characteristic strength/stiffness values",LVL S post/beam section used as preliminary column variant; gross characteristic compression estimate only; project buckling/eccentricity checks required.
column,stora_enso_lvl_s_39x500_column,engineered_timber,lvl,Stora Enso,timber,laminated_veneer_lumber,rectangular,post_column,metric,3.0,0.039,0.5,682.5,71.5,low-mid,Project buckling check required,,,,,,stora_enso_lvl,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.0585,"Stora Enso LVL technical brochure and DoP/ETA: S/X/T grades, dimensions, and characteristic strength/stiffness values",LVL S post/beam section used as preliminary column variant; gross characteristic compression estimate only; project buckling/eccentricity checks required.
column,stora_enso_lvl_s_39x600_column,engineered_timber,lvl,Stora Enso,timber,laminated_veneer_lumber,rectangular,post_column,metric,3.0,0.039,0.6,819.0,102.96,low-mid,Project buckling check required,,,,,,stora_enso_lvl,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.0702,"Stora Enso LVL technical brochure and DoP/ETA: S/X/T grades, dimensions, and characteristic strength/stiffness values",LVL S post/beam section used as preliminary column variant; gross characteristic compression estimate only; project buckling/eccentricity checks required.
