system_variant,system_family,slab_depth,beam_depth,screed_depth,steel_depth,swt,sdl,ll,max_span,concrete_volume,steel_volume,timber_volume,material_concrete_id,material_pt_id,material_steel_id,material_timber_id,ebc_mm,beam_ref,source,notes,span_evaluated_m,carbon_total_kgCO2,carbon_per_m2,cost_total,cost_per_m2,_carbon_breakdown,evaluated_span_m,type,category
verco_PLW2_NWC_22,verco_PLW2_NWC,0.33464567,,,0.00333333,48.3,309.0,161.0,11.0,0.33310345,0.966,,us_nw_concrete,us_steel_18,,,,verco_PLW2_36_W2_36_NWC_d4in_g18_L11ft_W309psf,,,0.0,15425.686992037447,15425.686992037447,38.684882176882,38.684882176882,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.33310345, 'qty_kg': 773.6917219356501, 'a1a3': 10.63825826196, 'a4': 2.32107516580695, 'a5': 3.8684586096782505, 'total': 16.8277920374452, 'cost': 38.6846360623}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.966, 'qty_kg': 7583.099999999999, 'a1a3': 15166.199999999999, 'a4': 90.99719999999999, 'a5': 151.662, 'total': 15408.859199999999, 'cost': 0.000246114582}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_18', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_23,verco_PLW2_NWC,0.33464567,,,0.00333333,48.3,252.0,124.0,12.0,0.33310345,0.966,,us_nw_concrete,us_steel_18,,,,verco_PLW2_36_W2_36_NWC_d4in_g18_L12ft_W252psf,,,0.0,15425.686992037447,15425.686992037447,38.684882176882,38.684882176882,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.33310345, 'qty_kg': 773.6917219356501, 'a1a3': 10.63825826196, 'a4': 2.32107516580695, 'a5': 3.8684586096782505, 'total': 16.8277920374452, 'cost': 38.6846360623}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.966, 'qty_kg': 7583.099999999999, 'a1a3': 15166.199999999999, 'a4': 90.99719999999999, 'a5': 151.662, 'total': 15408.859199999999, 'cost': 0.000246114582}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_18', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_24,verco_PLW2_NWC,0.33464567,,,0.00333333,48.3,173.0,78.0,14.0,0.33310345,0.966,,us_nw_concrete,us_steel_18,,,,verco_PLW2_36_W2_36_NWC_d4in_g18_L14ft_W173psf,,,0.0,15425.686992037447,15425.686992037447,38.684882176882,38.684882176882,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.33310345, 'qty_kg': 773.6917219356501, 'a1a3': 10.63825826196, 'a4': 2.32107516580695, 'a5': 3.8684586096782505, 'total': 16.8277920374452, 'cost': 38.6846360623}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.966, 'qty_kg': 7583.099999999999, 'a1a3': 15166.199999999999, 'a4': 90.99719999999999, 'a5': 151.662, 'total': 15408.859199999999, 'cost': 0.000246114582}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_18', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_25,verco_PLW2_NWC,0.33464567,,,0.00333333,48.3,1402.0,1086.0,6.0,0.33310345,0.966,,us_nw_concrete,us_steel_16,,,,verco_PLW2_36_W2_36_NWC_d4in_g16_L6ft_W1402psf,,,0.0,15425.686992037447,15425.686992037447,38.684882176882,38.684882176882,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.33310345, 'qty_kg': 773.6917219356501, 'a1a3': 10.63825826196, 'a4': 2.32107516580695, 'a5': 3.8684586096782505, 'total': 16.8277920374452, 'cost': 38.6846360623}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.966, 'qty_kg': 7583.099999999999, 'a1a3': 15166.199999999999, 'a4': 90.99719999999999, 'a5': 151.662, 'total': 15408.859199999999, 'cost': 0.000246114582}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_16', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_26,verco_PLW2_NWC,0.33464567,,,0.00333333,48.3,1018.0,684.0,7.0,0.33310345,0.966,,us_nw_concrete,us_steel_16,,,,verco_PLW2_36_W2_36_NWC_d4in_g16_L7ft_W1018psf,,,0.0,15425.686992037447,15425.686992037447,38.684882176882,38.684882176882,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.33310345, 'qty_kg': 773.6917219356501, 'a1a3': 10.63825826196, 'a4': 2.32107516580695, 'a5': 3.8684586096782505, 'total': 16.8277920374452, 'cost': 38.6846360623}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.966, 'qty_kg': 7583.099999999999, 'a1a3': 15166.199999999999, 'a4': 90.99719999999999, 'a5': 151.662, 'total': 15408.859199999999, 'cost': 0.000246114582}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_16', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_27,verco_PLW2_NWC,0.33464567,,,0.00333333,48.3,768.0,458.0,8.0,0.33310345,0.966,,us_nw_concrete,us_steel_16,,,,verco_PLW2_36_W2_36_NWC_d4in_g16_L8ft_W768psf,,,0.0,15425.686992037447,15425.686992037447,38.684882176882,38.684882176882,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.33310345, 'qty_kg': 773.6917219356501, 'a1a3': 10.63825826196, 'a4': 2.32107516580695, 'a5': 3.8684586096782505, 'total': 16.8277920374452, 'cost': 38.6846360623}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.966, 'qty_kg': 7583.099999999999, 'a1a3': 15166.199999999999, 'a4': 90.99719999999999, 'a5': 151.662, 'total': 15408.859199999999, 'cost': 0.000246114582}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_16', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_28,verco_PLW2_NWC,0.33464567,,,0.00333333,48.3,597.0,321.0,9.0,0.33310345,0.966,,us_nw_concrete,us_steel_16,,,,verco_PLW2_36_W2_36_NWC_d4in_g16_L9ft_W597psf,,,0.0,15425.686992037447,15425.686992037447,38.684882176882,38.684882176882,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.33310345, 'qty_kg': 773.6917219356501, 'a1a3': 10.63825826196, 'a4': 2.32107516580695, 'a5': 3.8684586096782505, 'total': 16.8277920374452, 'cost': 38.6846360623}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.966, 'qty_kg': 7583.099999999999, 'a1a3': 15166.199999999999, 'a4': 90.99719999999999, 'a5': 151.662, 'total': 15408.859199999999, 'cost': 0.000246114582}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_16', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_29,verco_PLW2_NWC,0.33464567,,,0.00333333,48.3,474.0,234.0,10.0,0.33310345,0.966,,us_nw_concrete,us_steel_16,,,,verco_PLW2_36_W2_36_NWC_d4in_g16_L10ft_W474psf,,,0.0,15425.686992037447,15425.686992037447,38.684882176882,38.684882176882,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.33310345, 'qty_kg': 773.6917219356501, 'a1a3': 10.63825826196, 'a4': 2.32107516580695, 'a5': 3.8684586096782505, 'total': 16.8277920374452, 'cost': 38.6846360623}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.966, 'qty_kg': 7583.099999999999, 'a1a3': 15166.199999999999, 'a4': 90.99719999999999, 'a5': 151.662, 'total': 15408.859199999999, 'cost': 0.000246114582}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_16', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_3,verco_PLW2_NWC,0.33464567,,,0.00333333,48.3,410.0,355.0,8.0,0.33310345,0.966,,us_nw_concrete,us_steel_22,,,,verco_PLW2_36_W2_36_NWC_d4in_g22_L8ft_W410psf,,,0.0,15425.686992037447,15425.686992037447,38.684882176882,38.684882176882,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.33310345, 'qty_kg': 773.6917219356501, 'a1a3': 10.63825826196, 'a4': 2.32107516580695, 'a5': 3.8684586096782505, 'total': 16.8277920374452, 'cost': 38.6846360623}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.966, 'qty_kg': 7583.099999999999, 'a1a3': 15166.199999999999, 'a4': 90.99719999999999, 'a5': 151.662, 'total': 15408.859199999999, 'cost': 0.000246114582}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_30,verco_PLW2_NWC,0.33464567,,,0.00333333,48.3,384.0,176.0,11.0,0.33310345,0.966,,us_nw_concrete,us_steel_16,,,,verco_PLW2_36_W2_36_NWC_d4in_g16_L11ft_W384psf,,,0.0,15425.686992037447,15425.686992037447,38.684882176882,38.684882176882,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.33310345, 'qty_kg': 773.6917219356501, 'a1a3': 10.63825826196, 'a4': 2.32107516580695, 'a5': 3.8684586096782505, 'total': 16.8277920374452, 'cost': 38.6846360623}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.966, 'qty_kg': 7583.099999999999, 'a1a3': 15166.199999999999, 'a4': 90.99719999999999, 'a5': 151.662, 'total': 15408.859199999999, 'cost': 0.000246114582}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_16', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_31,verco_PLW2_NWC,0.33464567,,,0.00333333,48.3,315.0,135.0,12.0,0.33310345,0.966,,us_nw_concrete,us_steel_16,,,,verco_PLW2_36_W2_36_NWC_d4in_g16_L12ft_W315psf,,,0.0,15425.686992037447,15425.686992037447,38.684882176882,38.684882176882,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.33310345, 'qty_kg': 773.6917219356501, 'a1a3': 10.63825826196, 'a4': 2.32107516580695, 'a5': 3.8684586096782505, 'total': 16.8277920374452, 'cost': 38.6846360623}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.966, 'qty_kg': 7583.099999999999, 'a1a3': 15166.199999999999, 'a4': 90.99719999999999, 'a5': 151.662, 'total': 15408.859199999999, 'cost': 0.000246114582}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_16', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_32,verco_PLW2_NWC,0.33464567,,,0.00333333,48.3,218.0,85.0,14.0,0.33310345,0.966,,us_nw_concrete,us_steel_16,,,,verco_PLW2_36_W2_36_NWC_d4in_g16_L14ft_W218psf,,,0.0,15425.686992037447,15425.686992037447,38.684882176882,38.684882176882,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.33310345, 'qty_kg': 773.6917219356501, 'a1a3': 10.63825826196, 'a4': 2.32107516580695, 'a5': 3.8684586096782505, 'total': 16.8277920374452, 'cost': 38.6846360623}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.966, 'qty_kg': 7583.099999999999, 'a1a3': 15166.199999999999, 'a4': 90.99719999999999, 'a5': 151.662, 'total': 15408.859199999999, 'cost': 0.000246114582}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_16', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_33,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,1093.0,2099.0,6.0,0.45862069,1.33,,us_nw_concrete,us_steel_22,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g22_L6ft_W1093psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_34,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,785.0,1322.0,7.0,0.45862069,1.33,,us_nw_concrete,us_steel_22,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g22_L7ft_W785psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_35,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,585.0,885.0,8.0,0.45862069,1.33,,us_nw_concrete,us_steel_22,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g22_L8ft_W585psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_36,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,448.0,622.0,9.0,0.45862069,1.33,,us_nw_concrete,us_steel_22,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g22_L9ft_W448psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_37,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,350.0,453.0,10.0,0.45862069,1.33,,us_nw_concrete,us_steel_22,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g22_L10ft_W350psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_38,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,277.0,340.0,11.0,0.45862069,1.33,,us_nw_concrete,us_steel_22,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g22_L11ft_W277psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_39,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,222.0,262.0,12.0,0.45862069,1.33,,us_nw_concrete,us_steel_22,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g22_L12ft_W222psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_4,verco_PLW2_NWC,0.33464567,,,0.00333333,48.3,314.0,249.0,9.0,0.33310345,0.966,,us_nw_concrete,us_steel_22,,,,verco_PLW2_36_W2_36_NWC_d4in_g22_L9ft_W314psf,,,0.0,15425.686992037447,15425.686992037447,38.684882176882,38.684882176882,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.33310345, 'qty_kg': 773.6917219356501, 'a1a3': 10.63825826196, 'a4': 2.32107516580695, 'a5': 3.8684586096782505, 'total': 16.8277920374452, 'cost': 38.6846360623}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.966, 'qty_kg': 7583.099999999999, 'a1a3': 15166.199999999999, 'a4': 90.99719999999999, 'a5': 151.662, 'total': 15408.859199999999, 'cost': 0.000246114582}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_40,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,145.0,165.0,14.0,0.45862069,1.33,,us_nw_concrete,us_steel_22,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g22_L14ft_W145psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_41,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,1300.0,2229.0,6.0,0.45862069,1.33,,us_nw_concrete,us_steel_20,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g20_L6ft_W1300psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
