lateral_variant_id,lateral_family_id,wall_thickness,frame_depth,bay_width_default,core_area_ratio_default,core_perimeter_ratio_default,axial_capacity,moment_capacity,maximum_story_count,slenderness_limit,lateral_type_detail,fire_rating_variant,concrete_volume,steel_volume,rebar_volume,timber_volume,material_concrete_id,material_rebar_id,material_steel_id,material_timber_id,material_fireproofing_id,source,notes
aci_core_wall_12x32_54,aci_core_wall_12x32,12,,32,,,,2400,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_55,aci_core_wall_12x32,12,,32,,,,1200,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_56,aci_core_wall_12x32,12,,32,,,,1800,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_57,aci_core_wall_12x32,12,,32,,,,2400,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_58,aci_core_wall_12x32,12,,32,,,,1200,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_59,aci_core_wall_12x32,12,,32,,,,1800,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_60,aci_core_wall_12x32,12,,32,,,,2400,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_61,aci_core_wall_12x32,12,,32,,,,1200,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_62,aci_core_wall_12x32,12,,32,,,,1800,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_63,aci_core_wall_12x32,12,,32,,,,2400,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_64,aci_core_wall_12x32,12,,32,,,,1200,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_65,aci_core_wall_12x32,12,,32,,,,1800,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_66,aci_core_wall_12x32,12,,32,,,,2400,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_67,aci_core_wall_12x32,12,,32,,,,1200,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_68,aci_core_wall_12x32,12,,32,,,,1800,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_69,aci_core_wall_12x32,12,,32,,,,2400,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_70,aci_core_wall_12x32,12,,32,,,,1200,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_71,aci_core_wall_12x32,12,,32,,,,1800,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_72,aci_core_wall_12x32,12,,32,,,,2400,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_73,aci_core_wall_12x32,12,,32,,,,1200,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_74,aci_core_wall_12x32,12,,32,,,,1800,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_75,aci_core_wall_12x32,12,,32,,,,2400,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_76,aci_core_wall_12x32,12,,32,,,,1200,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_77,aci_core_wall_12x32,12,,32,,,,1800,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_78,aci_core_wall_12x32,12,,32,,,,2400,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_79,aci_core_wall_12x32,12,,32,,,,1200,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_80,aci_core_wall_12x32,12,,32,,,,1800,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_12x32_81,aci_core_wall_12x32,12,,32,,,,2400,,,shear_wall,,2.666666666666666,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_1,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_2,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_3,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_4,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_5,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_6,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_7,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_8,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_9,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_10,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_11,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_12,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_13,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_14,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_15,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_16,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_17,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_18,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_19,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_20,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_21,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_22,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_23,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_24,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_25,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_26,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_27,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_28,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_29,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_30,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_31,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_32,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_33,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_34,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_35,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_36,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_37,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_38,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_39,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_40,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_41,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_42,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_43,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_44,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_45,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_46,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_47,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_48,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_49,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_50,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_51,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_52,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_53,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_54,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_55,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_56,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_57,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_58,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_59,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_60,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_61,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_62,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_63,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_64,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_65,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_66,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_67,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_68,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_69,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_70,aci_core_wall_14x40,14,,40,,,,1800,,,shear_wall,,3.888888888888888,,0.1094593913953191,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_71,aci_core_wall_14x40,14,,40,,,,2600,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_core_wall_14x40_72,aci_core_wall_14x40,14,,40,,,,3400,,,shear_wall,,3.888888888888888,,,,concrete_6000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
