system_variant,system_family,unit,slab_depth,beam_depth,screed_depth,steel_depth,swt,sdl,ll,max_span,concrete_volume,screed_volume,steel_volume,rebar_volume,pt_volume,timber_volume,material_concrete_id,material_screed_id,material_pt_id,material_steel_id,material_rebar_id,material_timber_id,ebc_mm,beam_ref,source
verco_PLW2_LWC_72,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,145.0,0.0,14.0,0.43727273,0.0,0.003673469,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g22_L14ft_W145psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_73,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,1192.0,0.0,6.0,0.43727273,0.0,0.004285714,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g20_L6ft_W1192psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_74,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,862.0,0.0,7.0,0.43727273,0.0,0.004285714,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g20_L7ft_W862psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_75,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,649.0,0.0,8.0,0.43727273,0.0,0.004285714,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g20_L8ft_W649psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_76,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,502.0,0.0,9.0,0.43727273,0.0,0.004285714,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g20_L9ft_W502psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_77,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,397.0,0.0,10.0,0.43727273,0.0,0.004285714,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g20_L10ft_W397psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_78,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,320.0,0.0,11.0,0.43727273,0.0,0.004285714,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g20_L11ft_W320psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_79,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,261.0,0.0,12.0,0.43727273,0.0,0.004285714,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g20_L12ft_W261psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_80,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,178.0,0.0,14.0,0.43727273,0.0,0.004285714,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g20_L14ft_W178psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_81,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,1511.0,0.0,6.0,0.43727273,0.0,0.005510204,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g18_L6ft_W1511psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_82,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,1097.0,0.0,7.0,0.43727273,0.0,0.005510204,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g18_L7ft_W1097psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_83,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,828.0,0.0,8.0,0.43727273,0.0,0.005510204,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g18_L8ft_W828psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_84,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,643.0,0.0,9.0,0.43727273,0.0,0.005510204,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g18_L9ft_W643psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_85,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,512.0,0.0,10.0,0.43727273,0.0,0.005510204,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g18_L10ft_W512psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_86,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,414.0,0.0,11.0,0.43727273,0.0,0.005510204,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g18_L11ft_W414psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_87,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,340.0,0.0,12.0,0.43727273,0.0,0.005510204,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g18_L12ft_W340psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_88,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,236.0,0.0,14.0,0.43727273,0.0,0.005510204,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g18_L14ft_W236psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_89,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,1839.0,0.0,6.0,0.43727273,0.0,0.006734694,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g16_L6ft_W1839psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_90,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,1338.0,0.0,7.0,0.43727273,0.0,0.006734694,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g16_L7ft_W1338psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_91,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,1012.0,0.0,8.0,0.43727273,0.0,0.006734694,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g16_L8ft_W1012psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_92,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,789.0,0.0,9.0,0.43727273,0.0,0.006734694,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g16_L9ft_W789psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_93,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,629.0,0.0,10.0,0.43727273,0.0,0.006734694,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g16_L10ft_W629psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_94,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,511.0,0.0,11.0,0.43727273,0.0,0.006734694,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g16_L11ft_W511psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_95,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,421.0,0.0,12.0,0.43727273,0.0,0.006734694,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g16_L12ft_W421psf,Verco Deck Solutions p116 LWC
verco_PLW2_LWC_96,verco_PLW2_LWC,imperial,0.43635171,,0.0,0.00333333,48.1,296.0,0.0,14.0,0.43727273,0.0,0.006734694,0.013118182,,,us_lw_concrete,screed,,,rebar,,,verco_PLW2_36_W2_36_LWC_d5p25in_g16_L14ft_W296psf,Verco Deck Solutions p116 LWC
verco_PLB_NWC_1,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,1365.0,0.0,4.0,0.29172414,0.0,0.003877551,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g22_L4ft_W1365psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_2,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,859.0,0.0,5.0,0.29172414,0.0,0.003877551,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g22_L5ft_W859psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_3,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,585.0,0.0,6.0,0.29172414,0.0,0.003877551,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g22_L6ft_W585psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_4,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,419.0,0.0,7.0,0.29172414,0.0,0.003877551,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g22_L7ft_W419psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_5,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,312.0,0.0,8.0,0.29172414,0.0,0.003877551,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g22_L8ft_W312psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_6,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,238.0,0.0,9.0,0.29172414,0.0,0.003877551,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g22_L9ft_W238psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_7,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,185.0,0.0,10.0,0.29172414,0.0,0.003877551,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g22_L10ft_W185psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_8,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,117.0,0.0,12.0,0.29172414,0.0,0.003877551,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g22_L12ft_W117psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_9,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,1471.0,0.0,4.0,0.29172414,0.0,0.004693878,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g20_L4ft_W1471psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_10,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,1008.0,0.0,5.0,0.29172414,0.0,0.004693878,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g20_L5ft_W1008psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_11,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,688.0,0.0,6.0,0.29172414,0.0,0.004693878,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g20_L6ft_W688psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_12,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,495.0,0.0,7.0,0.29172414,0.0,0.004693878,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g20_L7ft_W495psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_13,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,369.0,0.0,8.0,0.29172414,0.0,0.004693878,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g20_L8ft_W369psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_14,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,284.0,0.0,9.0,0.29172414,0.0,0.004693878,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g20_L9ft_W284psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_15,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,222.0,0.0,10.0,0.29172414,0.0,0.004693878,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g20_L10ft_W222psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_16,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,142.0,0.0,12.0,0.29172414,0.0,0.004693878,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g20_L12ft_W142psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_17,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,1470.0,0.0,4.0,0.29172414,0.0,0.005918367,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g18_L4ft_W1470psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_18,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,1168.0,0.0,5.0,0.29172414,0.0,0.005918367,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g18_L5ft_W1168psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_19,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,878.0,0.0,6.0,0.29172414,0.0,0.005918367,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g18_L6ft_W878psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_20,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,635.0,0.0,7.0,0.29172414,0.0,0.005918367,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g18_L7ft_W635psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_21,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,476.0,0.0,8.0,0.29172414,0.0,0.005918367,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g18_L8ft_W476psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_22,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,368.0,0.0,9.0,0.29172414,0.0,0.005918367,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g18_L9ft_W368psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_23,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,290.0,0.0,10.0,0.29172414,0.0,0.005918367,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g18_L10ft_W290psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_24,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,189.0,0.0,12.0,0.29172414,0.0,0.005918367,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g18_L12ft_W189psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_25,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,1469.0,0.0,4.0,0.29172414,0.0,0.007142857,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g16_L4ft_W1469psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_26,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,1167.0,0.0,5.0,0.29172414,0.0,0.007142857,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g16_L5ft_W1167psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_27,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,966.0,0.0,6.0,0.29172414,0.0,0.007142857,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g16_L6ft_W966psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_28,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,764.0,0.0,7.0,0.29172414,0.0,0.007142857,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g16_L7ft_W764psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_29,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,576.0,0.0,8.0,0.29172414,0.0,0.007142857,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g16_L8ft_W576psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_30,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,446.0,0.0,9.0,0.29172414,0.0,0.007142857,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g16_L9ft_W446psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_31,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,353.0,0.0,10.0,0.29172414,0.0,0.007142857,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g16_L10ft_W353psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_32,verco_PLB_NWC,imperial,0.29199475,,0.0,0.00333333,42.3,233.0,0.0,12.0,0.29172414,0.0,0.007142857,0.008751724,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d3p5in_g16_L12ft_W233psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_33,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,2405.0,0.0,4.0,0.41655172,0.0,0.003877551,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g22_L4ft_W2405psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_34,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,1537.0,0.0,5.0,0.41655172,0.0,0.003877551,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g22_L5ft_W1537psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_35,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,1049.0,0.0,6.0,0.41655172,0.0,0.003877551,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g22_L6ft_W1049psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_36,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,754.0,0.0,7.0,0.41655172,0.0,0.003877551,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g22_L7ft_W754psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_37,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,563.0,0.0,8.0,0.41655172,0.0,0.003877551,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g22_L8ft_W563psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_38,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,432.0,0.0,9.0,0.41655172,0.0,0.003877551,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g22_L9ft_W432psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_39,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,338.0,0.0,10.0,0.41655172,0.0,0.003877551,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g22_L10ft_W338psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_40,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,216.0,0.0,12.0,0.41655172,0.0,0.003877551,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g22_L12ft_W216psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_41,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,2404.0,0.0,4.0,0.41655172,0.0,0.004693878,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g20_L4ft_W2404psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_42,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,1817.0,0.0,5.0,0.41655172,0.0,0.004693878,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g20_L5ft_W1817psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_43,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,1243.0,0.0,6.0,0.41655172,0.0,0.004693878,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g20_L6ft_W1243psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_44,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,897.0,0.0,7.0,0.41655172,0.0,0.004693878,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g20_L7ft_W897psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_45,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,672.0,0.0,8.0,0.41655172,0.0,0.004693878,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g20_L8ft_W672psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_46,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,518.0,0.0,9.0,0.41655172,0.0,0.004693878,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g20_L9ft_W518psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_47,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,408.0,0.0,10.0,0.41655172,0.0,0.004693878,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g20_L10ft_W408psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_48,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,264.0,0.0,12.0,0.41655172,0.0,0.004693878,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g20_L12ft_W264psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_49,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,2404.0,0.0,4.0,0.41655172,0.0,0.005918367,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g18_L4ft_W2404psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_50,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,1910.0,0.0,5.0,0.41655172,0.0,0.005918367,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g18_L5ft_W1910psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_51,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,1582.0,0.0,6.0,0.41655172,0.0,0.005918367,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g18_L6ft_W1582psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_52,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,1166.0,0.0,7.0,0.41655172,0.0,0.005918367,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g18_L7ft_W1166psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_53,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,878.0,0.0,8.0,0.41655172,0.0,0.005918367,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g18_L8ft_W878psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_54,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,681.0,0.0,9.0,0.41655172,0.0,0.005918367,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g18_L9ft_W681psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_55,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,540.0,0.0,10.0,0.41655172,0.0,0.005918367,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g18_L10ft_W540psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_56,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,356.0,0.0,12.0,0.41655172,0.0,0.005918367,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g18_L12ft_W356psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_57,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,2403.0,0.0,4.0,0.41655172,0.0,0.007142857,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g16_L4ft_W2403psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_58,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,1910.0,0.0,5.0,0.41655172,0.0,0.007142857,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g16_L5ft_W1910psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_59,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,1581.0,0.0,6.0,0.41655172,0.0,0.007142857,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g16_L6ft_W1581psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_60,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,1346.0,0.0,7.0,0.41655172,0.0,0.007142857,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g16_L7ft_W1346psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_61,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,1073.0,0.0,8.0,0.41655172,0.0,0.007142857,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g16_L8ft_W1073psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_62,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,835.0,0.0,9.0,0.41655172,0.0,0.007142857,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g16_L9ft_W835psf,Verco Deck Solutions p119 NWC
